Inventory Level,Price,Discount,day,month,weekday,lag_1,lag_7,rolling_mean_7,rolling_mean_14,Units Sold
252,37.52,5,16,3,2,47.0,86.0,133.14285714285714,105.14285714285714,230
259,28.29,20,16,3,2,230.0,218.0,129.14285714285714,116.07142857142857,190
265,21.62,5,16,3,2,190.0,78.0,119.14285714285714,110.64285714285714,8
287,29.51,5,16,3,2,8.0,103.0,123.42857142857143,113.5,133
200,26.38,0,16,3,2,133.0,67.0,120.42857142857143,111.5,46
124,30.81,15,17,3,3,46.0,189.0,106.14285714285714,117.5,89
67,45.25,0,17,3,3,89.0,47.0,107.42857142857143,110.0,56
169,70.19,10,17,3,3,56.0,230.0,95.71428571428571,114.42857142857143,148
311,11.18,20,17,3,3,148.0,190.0,84.85714285714286,107.0,114
248,69.0,20,17,3,3,114.0,8.0,111.0,115.07142857142857,191
282,47.2,15,18,3,4,191.0,133.0,113.42857142857143,118.42857142857143,150
198,95.02,5,18,3,4,150.0,46.0,119.28571428571429,119.85714285714286,87
494,98.02,5,18,3,4,87.0,89.0,112.85714285714286,109.5,44
226,90.59,15,18,3,4,44.0,56.0,112.85714285714286,110.14285714285714,56
134,54.59,20,18,3,4,56.0,148.0,108.14285714285714,101.92857142857143,115
388,17.8,20,19,3,5,115.0,114.0,132.57142857142858,108.71428571428571,285
86,63.1,15,19,3,5,285.0,191.0,117.14285714285714,114.07142857142857,83
99,46.53,10,19,3,5,83.0,150.0,107.85714285714286,110.64285714285714,85
151,10.7,20,19,3,5,85.0,87.0,107.0,113.14285714285714,81
332,96.45,5,19,3,5,81.0,44.0,104.14285714285714,108.5,24
83,33.07,15,20,3,6,24.0,56.0,101.85714285714286,107.35714285714286,40
50,39.7,15,20,3,6,40.0,115.0,87.14285714285714,97.64285714285714,12
173,65.83,10,20,3,6,12.0,285.0,60.142857142857146,96.35714285714286,96
106,71.19,10,20,3,6,96.0,83.0,59.57142857142857,88.35714285714286,79
162,50.39,15,20,3,6,79.0,85.0,53.0,80.42857142857143,39
100,75.75,15,21,3,0,39.0,81.0,49.714285714285715,78.35714285714286,58
274,52.35,0,21,3,0,58.0,24.0,59.285714285714285,81.71428571428571,91
345,51.88,20,21,3,0,91.0,40.0,55.142857142857146,78.5,11
89,17.42,15,21,3,0,11.0,12.0,62.0,74.57142857142857,60
150,14.49,15,21,3,0,60.0,96.0,51.57142857142857,55.857142857142854,23
163,69.56,5,22,3,1,23.0,79.0,56.57142857142857,58.07142857142857,114
101,44.99,5,22,3,1,114.0,39.0,57.142857142857146,55.07142857142857,43
208,67.82,0,22,3,1,43.0,58.0,56.57142857142857,53.142857142857146,54
376,83.4,0,22,3,1,54.0,91.0,59.57142857142857,59.42857142857143,112
495,52.32,20,22,3,1,112.0,11.0,106.28571428571429,80.71428571428571,338
82,86.7,0,23,3,2,338.0,60.0,100.71428571428571,81.35714285714286,21
329,40.45,10,23,3,2,21.0,23.0,128.42857142857142,90.0,217
233,31.27,15,23,3,2,217.0,114.0,115.14285714285714,85.85714285714286,21
285,92.52,15,23,3,2,21.0,43.0,138.42857142857142,97.78571428571429,206
335,16.83,10,23,3,2,206.0,54.0,147.85714285714286,102.21428571428571,120
279,12.46,5,24,3,3,120.0,112.0,136.85714285714286,98.21428571428571,35
387,25.1,15,24,3,3,35.0,338.0,97.0,101.64285714285714,59
202,83.46,15,24,3,3,59.0,21.0,112.28571428571429,106.5,128
381,62.28,20,24,3,3,128.0,217.0,122.71428571428571,125.57142857142857,290
240,22.01,15,24,3,3,290.0,21.0,140.14285714285714,127.64285714285714,143
441,45.18,0,25,3,4,143.0,206.0,115.14285714285714,126.78571428571429,31
389,81.24,15,25,3,4,31.0,120.0,135.57142857142858,141.71428571428572,263
491,95.71,10,25,3,4,263.0,35.0,135.71428571428572,136.28571428571428,36
227,84.81,20,25,3,4,36.0,59.0,136.42857142857142,116.71428571428571,64
418,44.59,5,25,3,4,64.0,128.0,126.42857142857143,119.35714285714286,58
81,81.93,20,26,3,5,58.0,290.0,85.57142857142857,104.14285714285714,4
208,16.32,15,26,3,5,4.0,143.0,87.28571428571429,113.71428571428571,155
148,59.79,20,26,3,5,155.0,31.0,94.85714285714286,105.0,84
321,98.32,15,26,3,5,84.0,263.0,102.71428571428571,119.14285714285714,318
275,65.38,20,26,3,5,318.0,36.0,116.57142857142857,126.14285714285714,133
324,78.21,10,27,3,6,133.0,64.0,148.71428571428572,142.57142857142858,289
485,63.12,15,27,3,6,289.0,58.0,182.57142857142858,154.5,295
459,50.85,0,27,3,6,295.0,4.0,244.14285714285714,164.85714285714286,435
496,58.35,15,27,3,6,435.0,155.0,267.57142857142856,177.42857142857142,319
272,93.24,5,27,3,6,319.0,84.0,259.0,176.92857142857142,24
393,68.54,0,28,3,0,24.0,318.0,220.57142857142858,161.64285714285714,49
431,16.67,15,28,3,0,49.0,133.0,245.57142857142858,181.07142857142858,308
237,31.7,20,28,3,0,308.0,289.0,208.85714285714286,178.78571428571428,32
298,28.58,10,28,3,0,32.0,295.0,203.42857142857142,193.0,257
163,37.89,15,28,3,0,257.0,435.0,145.28571428571428,194.71428571428572,28
110,65.91,5,29,3,1,28.0,319.0,100.14285714285714,183.85714285714286,3
300,12.76,0,29,3,1,3.0,24.0,133.57142857142858,196.28571428571428,258
59,52.96,15,29,3,1,258.0,49.0,127.71428571428571,174.14285714285714,8
78,81.2,5,29,3,1,8.0,308.0,91.42857142857143,168.5,54
435,78.51,5,29,3,1,54.0,32.0,140.0,174.42857142857142,372
339,32.07,0,30,3,2,372.0,257.0,122.71428571428571,163.07142857142858,136
102,77.94,5,30,3,2,136.0,28.0,127.85714285714286,136.57142857142858,64
155,97.15,10,30,3,2,64.0,3.0,128.28571428571428,114.21428571428571,6
471,50.61,15,30,3,2,6.0,258.0,119.71428571428571,126.64285714285714,198
310,68.34,15,30,3,2,198.0,8.0,130.85714285714286,129.28571428571428,86
358,63.02,0,31,3,3,86.0,54.0,135.28571428571428,113.35714285714286,85
356,47.25,20,31,3,3,85.0,372.0,92.85714285714286,116.42857142857143,75
136,28.92,0,31,3,3,75.0,136.0,76.0,99.35714285714286,18
437,69.0,20,31,3,3,18.0,64.0,69.85714285714286,98.85714285714286,21
324,60.96,0,31,3,3,21.0,6.0,78.28571428571429,103.28571428571429,65
215,44.62,0,1,4,4,65.0,198.0,64.42857142857143,92.07142857142857,101
372,62.88,10,1,4,4,101.0,86.0,73.57142857142857,102.21428571428571,150
450,24.01,20,1,4,4,150.0,85.0,90.28571428571429,112.78571428571429,202
64,14.05,20,1,4,4,202.0,75.0,81.0,86.92857142857143,10
463,79.88,15,1,4,4,10.0,18.0,96.42857142857143,86.21428571428571,126
200,81.11,15,2,4,5,126.0,21.0,103.42857142857143,86.64285714285714,70
290,21.56,15,2,4,5,70.0,65.0,112.57142857142857,95.42857142857143,129
493,73.15,10,2,4,5,129.0,101.0,164.42857142857142,114.42857142857143,464
191,26.61,10,2,4,5,464.0,150.0,168.42857142857142,121.0,178
210,71.74,20,2,4,5,178.0,202.0,141.0,115.64285714285714,10
208,51.04,15,3,4,6,10.0,10.0,144.14285714285714,112.57142857142857,32
239,55.46,0,3,4,6,32.0,126.0,127.0,111.71428571428571,6
140,34.88,0,3,4,6,6.0,70.0,132.14285714285714,117.78571428571429,106
429,12.34,5,3,4,6,106.0,129.0,117.14285714285714,114.85714285714286,24
122,46.5,5,3,4,6,24.0,464.0,62.42857142857143,113.42857142857143,81
70,70.04,10,4,4,0,81.0,178.0,44.714285714285715,106.57142857142857,54
466,95.76,5,4,4,0,54.0,10.0,54.57142857142857,97.78571428571429,79
112,75.04,0,4,4,0,79.0,32.0,55.0,99.57142857142857,35
179,98.48,15,4,4,0,35.0,6.0,74.85714285714286,100.92857142857143,145
435,98.78,20,4,4,0,145.0,106.0,114.14285714285714,123.14285714285714,381
309,90.24,10,5,4,1,381.0,24.0,134.28571428571428,125.71428571428571,165
327,14.44,20,5,4,1,165.0,81.0,137.14285714285714,99.78571428571429,101
75,28.51,10,5,4,1,101.0,54.0,139.57142857142858,92.14285714285714,71
179,25.29,0,5,4,1,71.0,79.0,153.28571428571428,103.92857142857143,175
420,12.02,20,5,4,1,175.0,35.0,161.57142857142858,108.28571428571429,93
322,23.65,10,6,4,2,93.0,145.0,163.42857142857142,119.14285714285714,158
273,36.99,15,6,4,2,158.0,381.0,139.85714285714286,127.0,216
215,84.86,20,6,4,2,216.0,165.0,140.14285714285714,137.21428571428572,167
230,20.42,20,6,4,2,167.0,101.0,142.85714285714286,140.0,120
73,46.45,5,6,4,2,120.0,71.0,141.0,140.28571428571428,58
84,67.82,0,7,4,3,58.0,175.0,119.71428571428571,136.5,26
408,66.92,5,7,4,3,26.0,93.0,142.42857142857142,152.0,252
387,39.74,10,7,4,3,252.0,158.0,122.57142857142857,143.0,19
482,88.2,15,7,4,3,19.0,216.0,100.42857142857143,120.14285714285714,61
265,52.13,0,7,4,3,61.0,167.0,98.28571428571429,119.21428571428571,152
322,27.4,15,8,4,4,152.0,120.0,99.71428571428571,121.28571428571429,130
137,88.84,15,8,4,4,130.0,58.0,91.57142857142857,116.28571428571429,1
429,98.81,5,8,4,4,1.0,26.0,89.57142857142857,104.64285714285714,12
91,26.73,5,8,4,4,12.0,252.0,59.857142857142854,101.14285714285714,44
226,69.77,10,8,4,4,44.0,19.0,73.57142857142857,98.07142857142857,115
435,69.13,15,9,4,5,115.0,61.0,82.14285714285714,91.28571428571429,121
222,18.12,5,9,4,5,121.0,152.0,67.0,82.64285714285714,46
299,35.39,0,9,4,5,46.0,130.0,88.71428571428571,94.21428571428571,282
262,76.46,5,9,4,5,282.0,1.0,120.42857142857143,106.0,223
72,35.59,5,9,4,5,223.0,12.0,124.28571428571429,106.92857142857143,39
292,96.48,5,10,4,6,39.0,44.0,158.28571428571428,109.07142857142857,282
364,90.38,0,10,4,6,282.0,115.0,187.57142857142858,130.57142857142858,320
349,98.19,5,10,4,6,320.0,121.0,193.57142857142858,137.85714285714286,163
270,22.12,15,10,4,6,163.0,46.0,222.57142857142858,144.78571428571428,249
62,36.25,15,10,4,6,249.0,282.0,185.57142857142858,137.14285714285714,23
376,46.43,0,11,4,0,23.0,223.0,204.85714285714286,162.64285714285714,358
192,77.07,5,11,4,0,358.0,39.0,221.42857142857142,172.85714285714286,155
179,47.54,20,11,4,0,155.0,282.0,187.42857142857142,172.85714285714286,44
424,28.56,10,11,4,0,44.0,320.0,173.14285714285714,180.35714285714286,220
168,37.77,5,11,4,0,220.0,163.0,152.42857142857142,173.0,18
381,74.25,15,12,4,1,18.0,249.0,150.85714285714286,186.71428571428572,238
160,45.14,5,12,4,1,238.0,23.0,162.0,173.78571428571428,101
430,59.88,0,12,4,1,101.0,358.0,140.0,172.42857142857142,204
199,12.22,10,12,4,1,204.0,155.0,146.14285714285714,183.78571428571428,198
85,13.68,15,12,4,1,198.0,44.0,144.42857142857142,165.92857142857142,32
433,78.35,10,13,4,2,32.0,220.0,152.85714285714286,163.0,279
221,18.49,15,13,4,2,279.0,18.0,181.71428571428572,167.07142857142858,220
120,67.53,10,13,4,2,220.0,238.0,160.28571428571428,155.57142857142858,88
173,42.77,20,13,4,2,88.0,101.0,153.42857142857142,157.71428571428572,53
265,91.89,5,13,4,2,53.0,204.0,141.0,140.5,117
241,83.64,20,14,4,3,117.0,198.0,128.14285714285714,137.14285714285714,108
283,42.28,20,14,4,3,108.0,32.0,145.14285714285714,144.78571428571428,151
50,32.76,5,14,4,3,151.0,279.0,109.14285714285714,131.0,27
164,46.91,5,14,4,3,27.0,220.0,82.57142857142857,132.14285714285714,34
445,89.96,10,14,4,3,34.0,88.0,130.85714285714286,145.57142857142858,426
136,95.63,10,15,4,4,426.0,53.0,127.85714285714286,140.64285714285714,32
117,50.13,0,15,4,4,32.0,117.0,122.0,131.5,76
481,57.79,15,15,4,4,76.0,108.0,143.71428571428572,135.92857142857142,260
472,37.18,15,15,4,4,260.0,151.0,185.57142857142858,165.35714285714286,444
425,24.03,0,15,4,4,444.0,27.0,187.14285714285714,148.14285714285714,38
445,74.81,10,16,4,5,38.0,34.0,208.42857142857142,145.5,183
344,72.36,20,16,4,5,183.0,426.0,153.14285714285714,142.0,39
269,99.86,10,16,4,5,39.0,32.0,171.85714285714286,149.85714285714286,163
289,89.19,0,16,4,5,163.0,76.0,186.0,154.0,175
202,79.9,0,16,4,5,175.0,260.0,175.42857142857142,159.57142857142858,186
396,68.35,5,17,4,6,186.0,444.0,164.14285714285714,174.85714285714286,365
381,31.07,0,17,4,6,365.0,38.0,190.71428571428572,188.92857142857142,224
251,92.5,5,17,4,6,224.0,183.0,166.28571428571428,187.35714285714286,12
368,51.57,5,17,4,6,12.0,39.0,210.14285714285714,181.64285714285714,346
112,26.29,10,17,4,6,346.0,163.0,189.71428571428572,180.78571428571428,20
319,53.83,20,18,4,0,20.0,175.0,171.42857142857142,178.71428571428572,47
131,96.84,20,18,4,0,47.0,186.0,157.42857142857142,166.42857142857142,88
167,14.16,15,18,4,0,88.0,365.0,117.71428571428571,140.92857142857142,87
423,42.84,20,18,4,0,87.0,224.0,143.0,166.85714285714286,401
416,14.7,0,18,4,0,401.0,12.0,158.14285714285714,162.21428571428572,118
60,66.6,15,19,4,1,118.0,346.0,114.57142857142857,162.35714285714286,41
478,23.68,0,19,4,1,41.0,20.0,147.0,168.35714285714286,247
257,35.59,20,19,4,1,247.0,47.0,148.71428571428572,160.07142857142858,59
446,93.61,10,19,4,1,59.0,88.0,149.71428571428572,153.57142857142858,95
92,67.42,0,19,4,1,95.0,87.0,145.57142857142858,131.64285714285714,58
164,14.9,20,20,4,2,58.0,401.0,95.57142857142857,119.28571428571429,51
338,22.73,15,20,4,2,51.0,118.0,94.71428571428571,126.42857142857143,112
175,91.16,20,20,4,2,112.0,41.0,90.14285714285714,102.35714285714286,9
230,43.15,20,20,4,2,9.0,247.0,66.0,106.5,78
95,72.83,0,20,4,2,78.0,59.0,62.57142857142857,105.64285714285714,35
320,84.81,0,21,4,3,35.0,95.0,64.28571428571429,107.0,107
254,77.44,20,21,4,3,107.0,58.0,57.857142857142854,101.71428571428571,13
83,82.63,5,21,4,3,13.0,51.0,53.857142857142854,74.71428571428571,23
273,34.04,20,21,4,3,23.0,112.0,72.14285714285714,83.42857142857143,240
113,52.11,20,21,4,3,240.0,9.0,70.85714285714286,80.5,0
407,93.83,15,22,4,4,0.0,78.0,117.57142857142857,91.78571428571429,405
208,86.87,15,22,4,4,405.0,35.0,125.28571428571429,93.92857142857143,89
282,36.45,15,22,4,4,89.0,107.0,112.14285714285714,88.21428571428571,15
275,87.74,20,22,4,4,15.0,13.0,128.42857142857142,93.14285714285714,127
383,34.89,20,22,4,4,127.0,23.0,137.85714285714286,95.85714285714286,89
291,36.5,15,23,4,5,89.0,240.0,133.85714285714286,103.0,212
254,66.34,20,23,4,5,212.0,0.0,155.14285714285714,113.0,149
261,73.05,15,23,4,5,149.0,405.0,98.14285714285714,107.85714285714286,6
319,94.74,20,23,4,5,6.0,89.0,100.0,112.64285714285714,102
139,86.69,0,23,4,5,102.0,15.0,104.14285714285714,108.14285714285714,44
81,20.46,15,24,4,6,44.0,127.0,88.0,108.21428571428571,14
124,31.74,5,24,4,6,14.0,89.0,85.28571428571429,111.57142857142857,70
422,64.76,5,24,4,6,70.0,212.0,55.285714285714285,94.57142857142857,2
386,51.44,0,24,4,6,2.0,149.0,48.142857142857146,101.64285714285714,99
81,45.4,10,24,4,6,99.0,6.0,51.42857142857143,74.78571428571429,29
52,71.32,5,25,4,0,29.0,102.0,43.285714285714285,71.64285714285714,45
449,16.4,15,25,4,0,45.0,44.0,77.57142857142857,90.85714285714286,284
117,86.04,5,25,4,0,284.0,14.0,83.57142857142857,85.78571428571429,56
377,96.87,20,25,4,0,56.0,70.0,99.71428571428571,92.5,183
169,57.66,0,25,4,0,183.0,2.0,105.14285714285714,80.21428571428571,40
489,29.14,10,26,4,1,40.0,99.0,155.57142857142858,101.85714285714286,452
448,85.07,0,26,4,1,452.0,29.0,197.14285714285714,124.28571428571429,320
264,71.56,15,26,4,1,320.0,45.0,203.14285714285714,123.21428571428571,87
278,62.7,5,26,4,1,87.0,284.0,165.14285714285714,121.35714285714286,18
389,37.31,10,26,4,1,18.0,56.0,183.57142857142858,133.57142857142858,185
422,43.71,15,27,4,2,185.0,183.0,198.57142857142858,149.14285714285714,288
412,89.29,15,27,4,2,288.0,40.0,211.85714285714286,158.5,133
87,33.78,5,27,4,2,133.0,452.0,147.42857142857142,151.5,1
166,30.57,15,27,4,2,1.0,320.0,103.0,150.07142857142858,9
139,11.2,15,27,4,2,9.0,87.0,92.42857142857143,147.78571428571428,13
348,47.06,10,28,4,3,13.0,18.0,137.57142857142858,151.35714285714286,334
480,29.32,5,28,4,3,334.0,185.0,178.85714285714286,181.21428571428572,474
221,41.03,15,28,4,3,474.0,288.0,152.42857142857142,175.5,103
219,21.57,10,28,4,3,103.0,133.0,159.57142857142858,185.71428571428572,183
420,35.38,5,28,4,3,183.0,1.0,215.0,181.21428571428572,389
319,34.81,0,29,4,4,389.0,9.0,217.57142857142858,160.28571428571428,27
346,13.73,0,29,4,4,27.0,13.0,226.28571428571428,159.35714285714286,74
323,90.81,15,29,4,4,74.0,334.0,204.85714285714286,171.21428571428572,184
151,47.57,0,29,4,4,184.0,474.0,149.57142857142858,164.21428571428572,87
149,71.59,10,29,4,4,87.0,103.0,145.14285714285714,148.78571428571428,72
162,20.41,20,30,4,5,72.0,183.0,140.28571428571428,149.92857142857142,149
191,91.49,20,30,4,5,149.0,389.0,95.42857142857143,155.21428571428572,75
331,59.83,5,30,4,5,75.0,27.0,134.28571428571428,175.92857142857142,299
86,80.09,20,30,4,5,299.0,74.0,126.14285714285714,176.21428571428572,17
107,37.87,15,30,4,5,17.0,184.0,111.57142857142857,158.21428571428572,82
125,36.91,10,1,5,6,82.0,87.0,99.14285714285714,124.35714285714286,0
204,22.08,10,1,5,6,0.0,72.0,89.0,117.07142857142857,1
297,24.06,5,1,5,6,1.0,149.0,76.42857142857143,108.35714285714286,61
103,42.97,5,1,5,6,61.0,75.0,77.42857142857143,86.42857142857143,82
112,85.46,0,1,5,6,82.0,299.0,36.142857142857146,85.21428571428571,10
193,37.57,0,2,5,0,10.0,17.0,33.857142857142854,80.0,1
307,56.68,0,2,5,0,1.0,82.0,38.285714285714285,74.92857142857143,113
324,75.29,20,2,5,0,113.0,0.0,40.0,69.57142857142857,12
240,86.05,15,2,5,0,12.0,1.0,55.857142857142854,72.42857142857143,112
327,21.47,5,2,5,0,112.0,61.0,63.857142857142854,70.14285714285714,117
231,47.42,20,3,5,1,117.0,82.0,54.714285714285715,66.07142857142857,18
109,19.85,10,3,5,1,18.0,10.0,66.0,51.07142857142857,89
92,28.15,5,3,5,1,89.0,1.0,66.28571428571429,50.07142857142857,3
401,25.06,10,3,5,1,3.0,113.0,81.71428571428571,60.0,221
483,30.84,5,3,5,1,221.0,12.0,131.71428571428572,85.85714285714286,362
383,30.44,20,4,5,2,362.0,112.0,133.85714285714286,94.85714285714286,127
89,12.56,15,4,5,2,127.0,117.0,117.14285714285714,90.5,0
285,27.65,5,4,5,2,0.0,18.0,119.57142857142857,87.14285714285714,35
112,48.11,20,4,5,2,35.0,89.0,115.85714285714286,90.92857142857143,63
333,54.32,15,4,5,2,63.0,3.0,120.14285714285714,93.21428571428571,33
252,21.29,20,5,5,3,33.0,221.0,95.57142857142857,88.64285714285714,49
327,34.83,20,5,5,3,49.0,362.0,63.42857142857143,97.57142857142857,137
195,12.91,20,5,5,3,137.0,127.0,51.142857142857146,92.5,41
445,90.57,10,5,5,3,41.0,0.0,80.0,98.57142857142857,202
415,74.04,10,5,5,3,202.0,35.0,118.71428571428571,119.14285714285714,306
253,87.62,10,6,5,4,306.0,63.0,113.42857142857143,114.64285714285714,26
399,76.01,15,6,5,4,26.0,33.0,155.42857142857142,137.78571428571428,327
146,78.99,5,6,5,4,327.0,49.0,163.71428571428572,129.64285714285714,107
365,57.85,20,6,5,4,107.0,137.0,144.71428571428572,104.07142857142857,4
449,96.33,0,6,5,4,4.0,41.0,153.28571428571428,102.21428571428571,101
334,65.44,20,7,5,5,101.0,202.0,130.0,105.0,39
231,30.7,5,7,5,5,39.0,306.0,99.14285714285714,108.92857142857143,90
182,70.75,10,7,5,5,90.0,26.0,105.71428571428571,109.57142857142857,72
315,74.68,15,7,5,5,72.0,327.0,66.57142857142857,111.0,53
427,26.84,15,7,5,5,53.0,107.0,89.28571428571429,126.5,266
103,30.86,5,8,5,6,266.0,4.0,89.57142857142857,117.14285714285714,6
465,80.61,0,8,5,6,6.0,101.0,119.42857142857143,136.35714285714286,310
179,98.22,10,8,5,6,310.0,39.0,118.0,124.0,29
71,97.07,10,8,5,6,29.0,90.0,111.85714285714286,105.5,47
195,47.0,0,8,5,6,47.0,72.0,114.14285714285714,109.92857142857143,88
195,55.13,15,9,5,0,88.0,53.0,131.28571428571428,98.92857142857143,173
157,12.94,15,9,5,0,173.0,266.0,99.85714285714286,94.57142857142857,46
441,67.63,10,9,5,0,46.0,6.0,111.0,100.28571428571429,84
476,74.17,5,9,5,0,84.0,310.0,77.0,98.21428571428571,72
182,73.12,20,9,5,0,72.0,29.0,77.71428571428571,97.85714285714286,34
118,60.66,15,10,5,1,34.0,47.0,73.71428571428571,92.78571428571429,19
107,72.1,5,10,5,1,19.0,88.0,75.85714285714286,95.0,103
176,38.24,15,10,5,1,103.0,173.0,68.0,99.64285714285714,118
370,91.37,5,10,5,1,118.0,46.0,67.71428571428571,83.78571428571429,44
348,98.69,5,10,5,1,44.0,84.0,88.57142857142857,99.78571428571429,230
185,23.93,10,11,5,2,230.0,72.0,81.0,79.0,19
149,54.11,5,11,5,2,19.0,34.0,85.0,81.35714285714286,62
363,27.53,0,11,5,2,62.0,19.0,104.28571428571429,89.0,154
198,55.37,20,11,5,2,154.0,103.0,108.14285714285714,92.0,130
398,50.76,10,11,5,2,130.0,118.0,96.71428571428571,82.35714285714286,38
426,94.22,0,12,5,3,38.0,44.0,91.85714285714286,79.78571428571429,10
190,23.01,20,12,5,3,10.0,230.0,64.42857142857143,76.5,38
130,75.53,15,12,5,3,38.0,19.0,71.57142857142857,76.28571428571429,69
83,50.86,10,12,5,3,69.0,62.0,67.14285714285714,76.07142857142857,31
369,21.29,5,12,5,3,31.0,154.0,48.714285714285715,76.5,25
496,14.24,5,13,5,4,25.0,130.0,81.14285714285714,94.64285714285714,357
106,68.35,20,13,5,4,357.0,38.0,82.28571428571429,89.5,46
343,11.99,15,13,5,4,46.0,10.0,119.14285714285714,105.5,268
335,53.13,15,13,5,4,268.0,38.0,156.85714285714286,110.64285714285714,302
125,71.4,0,13,5,4,302.0,69.0,154.71428571428572,113.14285714285714,54
470,61.31,10,14,5,5,54.0,31.0,182.57142857142858,124.85714285714286,226
484,94.11,20,14,5,5,226.0,25.0,246.57142857142858,147.64285714285714,473
92,28.18,15,14,5,5,473.0,357.0,196.0,138.57142857142858,3
259,44.78,5,14,5,5,3.0,46.0,202.0,142.14285714285714,88
217,42.25,0,14,5,5,88.0,268.0,169.71428571428572,144.42857142857142,42
392,39.12,5,15,5,6,42.0,302.0,157.0,156.92857142857142,213
236,88.8,10,15,5,6,213.0,54.0,179.0,166.85714285714286,208
